bf_id,uap_id,city,state_code,geohash_6,geohash_7_bf,geohash_7_uap,latitude_bf,longitude_bf,latitude_uap,longitude_uap,full_date_bf,full_date_uap,date_diff_days,year_bf,year_uap,distance_meters,proximity_score,proximity_rank
2779,37555,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2007-10-27,9750,1981,2007,1.0,3.61,537.0
6521,69264,laytonville,CA,9r01y1,9r01y15,9r01y15,39.68833,-123.4817,39.6883333,-123.4816667,1987-06-01,2014-03-04,9773,1987,2014,3.0,3.6,538.0
2779,37849,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2007-11-21,9775,1981,2007,1.0,3.6,538.0
2779,37871,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2007-11-24,9778,1981,2007,1.0,3.6,538.0
2779,37770,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2007-11-12,9766,1981,2007,1.0,3.6,538.0
2779,37893,san diego (clairmont),CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2007-11-28,9782,1981,2007,1.0,3.6,538.0
2779,37861,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2007-11-23,9777,1981,2007,1.0,3.6,538.0
2779,37794,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2007-11-14,9768,1981,2007,1.0,3.6,538.0
2779,37780,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2007-11-13,9767,1981,2007,1.0,3.6,538.0
2779,37793,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2007-11-14,9768,1981,2007,1.0,3.6,538.0
2779,37779,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2007-11-13,9767,1981,2007,1.0,3.6,538.0
2779,37743,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2007-11-10,9764,1981,2007,1.0,3.6,538.0
2779,37778,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2007-11-13,9767,1981,2007,1.0,3.6,538.0
2779,37862,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2007-11-23,9777,1981,2007,1.0,3.6,538.0
2779,38125,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2007-12-22,9806,1981,2007,1.0,3.59,539.0
2779,38126,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2007-12-22,9806,1981,2007,1.0,3.59,539.0
2779,38129,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2007-12-22,9806,1981,2007,1.0,3.59,539.0
10357,3114,lolo,MT,c2qfh0,c2qfh01,c2qfh01,46.75889,-114.08,46.7588889,-114.08,2005-01-23,1978-03-15,9811,2005,1978,0.0,3.59,539.0
2779,38544,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2008-01-27,9842,1981,2008,1.0,3.58,540.0
2779,38201,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2007-12-31,9815,1981,2007,1.0,3.58,540.0
2779,38195,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2007-12-31,9815,1981,2007,1.0,3.58,540.0
25592,47901,portland,TN,dnd2p7,dnd2p7j,dnd2p72,36.5802,-86.5104,36.5816667,-86.5163889,1986-05-24,2010-07-04,8807,1986,2010,559.0,3.58,540.0
2779,38229,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2008-01-01,9816,1981,2008,1.0,3.58,540.0
2779,38217,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2008-01-01,9816,1981,2008,1.0,3.58,540.0
2779,38218,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2008-01-01,9816,1981,2008,1.0,3.58,540.0
2779,38219,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2008-01-01,9816,1981,2008,1.0,3.58,540.0
10653,16839,puyallup,WA,c23h3j,c23h3jv,c23h3jv,47.18556,-122.2917,47.1855556,-122.2916667,1974-06-27,2001-06-11,9846,1974,2001,3.0,3.57,541.0
4403,19883,maple valley,WA,c23jwy,c23jwyp,c23jwyp,47.40667,-122.0375,47.4066667,-122.0375,1975-07-31,2002-08-02,9864,1975,2002,0.0,3.57,541.0
2779,38744,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2008-02-17,9863,1981,2008,1.0,3.57,541.0
10653,16838,puyallup,WA,c23h3j,c23h3jv,c23h3jv,47.18556,-122.2917,47.1855556,-122.2916667,1974-06-27,2001-06-11,9846,1974,2001,3.0,3.57,541.0
2779,38915,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2008-03-02,9877,1981,2008,1.0,3.56,542.0
2779,39129,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2008-03-24,9899,1981,2008,1.0,3.56,542.0
2779,39047,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2008-03-16,9891,1981,2008,1.0,3.56,542.0
2779,38866,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2008-02-27,9873,1981,2008,1.0,3.56,542.0
2779,39264,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2008-04-09,9915,1981,2008,1.0,3.55,543.0
2779,39354,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2008-04-16,9922,1981,2008,1.0,3.55,543.0
2779,39296,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2008-04-11,9917,1981,2008,1.0,3.55,543.0
2779,39644,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2008-05-09,9945,1981,2008,1.0,3.54,544.0
2779,39712,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2008-05-17,9953,1981,2008,1.0,3.54,544.0
2779,39662,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2008-05-11,9947,1981,2008,1.0,3.54,544.0
2779,39526,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2008-04-26,9932,1981,2008,1.0,3.54,544.0
2779,40526,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2008-07-19,10016,1981,2008,1.0,3.52,545.0
7731,16410,corning,CA,9r155u,9r155u8,9r155u8,39.92778,-122.1781,39.9277778,-122.1780556,1973-10-15,2001-04-03,10032,1973,2001,4.0,3.51,546.0
7731,16409,corning,CA,9r155u,9r155u8,9r155u8,39.92778,-122.1781,39.9277778,-122.1780556,1973-10-15,2001-04-03,10032,1973,2001,4.0,3.51,546.0
2779,40918,san diego (mira mesa),CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2008-08-15,10043,1981,2008,1.0,3.51,546.0
2779,40822,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2008-08-08,10036,1981,2008,1.0,3.51,546.0
2779,41194,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2008-09-12,10071,1981,2008,1.0,3.5,547.0
2779,41140,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2008-09-05,10064,1981,2008,1.0,3.5,547.0
1593,37661,parkland,WA,c22umb,c22umbr,c22umbr,47.15556,-122.4328,47.1555556,-122.4327778,1980-04-16,2007-11-04,10063,1980,2007,2.0,3.5,547.0
2744,52937,battle ground,WA,c20u7w,c20u7wn,c20u7wn,45.7811,-122.5322,45.7811111,-122.5322222,1984-01-15,2011-08-23,10082,1984,2011,2.0,3.49,548.0
2779,41542,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2008-10-10,10099,1981,2008,1.0,3.49,548.0
8435,61839,grantsburg,WI,cbnh6v,cbnh6vq,cbnh6vq,45.776,-92.683,45.7763889,-92.6825,1985-10-01,2013-01-09,9962,1985,2013,58.0,3.49,548.0
2779,41244,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2008-09-18,10077,1981,2008,1.0,3.49,548.0
2779,41597,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2008-10-15,10104,1981,2008,1.0,3.49,548.0
2779,41926,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2008-11-04,10124,1981,2008,1.0,3.48,549.0
2779,41727,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2008-10-24,10113,1981,2008,1.0,3.48,549.0
2779,42216,san diego (clairemont),CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2008-11-27,10147,1981,2008,1.0,3.47,550.0
4886,62584,fort bragg,CA,9ppbqu,9ppbqub,9ppbqub,39.44583,-123.8042,39.4458333,-123.8041667,1985-07-01,2013-03-31,10135,1985,2013,3.0,3.47,550.0
2779,42316,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2008-12-07,10157,1981,2008,1.0,3.47,550.0
2779,42229,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2008-11-28,10148,1981,2008,1.0,3.47,550.0
2779,42218,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2008-11-27,10147,1981,2008,1.0,3.47,550.0
2779,42720,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2009-01-16,10197,1981,2009,1.0,3.46,551.0
2779,42719,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2009-01-16,10197,1981,2009,1.0,3.46,551.0
2779,42525,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2009-01-01,10182,1981,2009,1.0,3.46,551.0
2779,42526,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2009-01-01,10182,1981,2009,1.0,3.46,551.0
2779,43052,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2009-02-12,10224,1981,2009,1.0,3.45,552.0
2779,42983,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2009-02-05,10217,1981,2009,1.0,3.45,552.0
2779,43051,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2009-02-12,10224,1981,2009,1.0,3.45,552.0
2779,42730,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2009-01-17,10198,1981,2009,1.0,3.45,552.0
2779,43053,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2009-02-12,10224,1981,2009,1.0,3.45,552.0
2779,42892,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2009-01-30,10211,1981,2009,1.0,3.45,552.0
