datetime,city,state,country,shape,duration_secs,comments,date posted,latitude,longitude,datetime_formatted,full_date,year,month,season,solar_kp_index,solar_ap_index,state_code,shape_group
2012-12-07 06:30:00,rock springs,wy,us,disk,120,Male witness reports seeing a red disc&#44 seen ahead of&#44 and pacing an airliner.,12/20/2012,41.5875,-109.2022222,2012-12-07 06:30,2012-12-07,2012,12,winter,0.333,2,WY,round
2012-12-07 06:35:00,houston,tx,us,unknown,2,A flash of green light&#44 fire trail in the sky and no reports on the news of a plane exploding&#44 etc.,12/20/2012,29.7630556,-95.3630556,2012-12-07 06:35,2012-12-07,2012,12,winter,0.333,2,TX,other
2012-12-07 08:00:00,max meadows,va,us,light,360,White sphere&#44 unbelieveable size&#44 watched for 5-6min&#44max meadows&#44virginia,12/20/2012,36.9702778,-80.9497222,2012-12-07 08:00,2012-12-07,2012,12,winter,0.333,2,VA,light
2012-12-07 12:30:00,bend,or,us,formation,120,Grouping of 3 objects each with large&#44 bright red-orange lights in Bend&#44 OR,12/20/2012,44.0583333,-121.3141667,2012-12-07 12:30,2012-12-07,2012,12,winter,0.333,2,OR,changing
2012-12-07 18:23:00,carson city,nv,us,unknown,120,Flickering white lights flying in formation?,12/20/2012,39.1638889,-119.7663889,2012-12-07 18:23,2012-12-07,2012,12,winter,0.333,2,NV,other
2012-12-07 18:40:00,eldridge,ia,us,light,240,Five orange lights&#44 like stars in the cloudy sky&#44 hovered motionless over a small city in Iowa.,12/20/2012,41.6580556,-90.5844444,2012-12-07 18:40,2012-12-07,2012,12,winter,0.333,2,IA,light
2012-01-27 18:45:00,brady,wa,us,fireball,5,Fireball with long conical tail,2/3/2012,46.9961111,-123.5105556,2012-01-27 18:45,2012-01-27,2012,1,winter,2.333,9,WA,light
2012-12-07 19:00:00,alvarado,tx,us,circle,60,I went to my back yard to have a cigarette and in the sky I noticed an object that I assumed was an aircraft. As I observed the object,12/20/2012,32.4063889,-97.2113889,2012-12-07 19:00,2012-12-07,2012,12,winter,0.333,2,TX,round
2012-01-27 19:20:00,boring,or,us,oval,5,Orange ball&#44 moving vey fast West to east,2/3/2012,45.43,-122.3736111,2012-01-27 19:20,2012-01-27,2012,1,winter,2.333,9,OR,round
2012-12-07 19:28:00,longmont,co,us,fireball,150,3 UFOs seen over Longmont Colorado 12/7/12.,12/20/2012,40.1672222,-105.1013889,2012-12-07 19:28,2012-12-07,2012,12,winter,0.333,2,CO,light
2012-12-07 19:30:00,longmont,co,us,light,60,Lights with spark trails maneuvering over Longmont Colorado.,12/20/2012,40.1672222,-105.1013889,2012-12-07 19:30,2012-12-07,2012,12,winter,0.333,2,CO,light
2012-01-27 19:45:00,the dalles,or,us,unknown,60,Saw a large bright ball of light&#44 low&#44 fast and quiet&#44,2/3/2012,45.5947222,-121.1775,2012-01-27 19:45,2012-01-27,2012,1,winter,2.333,9,OR,other
2012-01-27 19:55:00,estacada,or,us,oval,3,A yellowish- orange round  oval object on edge glided at  300 feet above street level.   On a coarse from west to east.  The event last,2/3/2012,45.2897222,-122.3325,2012-01-27 19:55,2012-01-27,2012,1,winter,2.333,9,OR,round
2012-12-07 20:00:00,ingleside,tx,us,fireball,120,Red fireball light in night sky.,12/20/2012,27.8775,-97.2113889,2012-12-07 20:00,2012-12-07,2012,12,winter,0.333,2,TX,light
2012-12-07 20:00:00,longmont,co,us,fireball,300,Three dancing&#44 erratically moving sparkling fireballs observed from a short distance.,12/20/2012,40.1672222,-105.1013889,2012-12-07 20:00,2012-12-07,2012,12,winter,0.333,2,CO,light
2012-01-27 20:00:00,lufkin,tx,us,light,1200,Object hovering over defunct industrial factory,2/3/2012,31.3380556,-94.7288889,2012-01-27 20:00,2012-01-27,2012,1,winter,2.333,9,TX,light
2012-12-07 20:15:00,grants,nm,us,other,180,Large C-shaped craft slowed &amp; angled off&#44 followed minutes later by 4 jets.,12/20/2012,35.1472222,-107.8508333,2012-12-07 20:15,2012-12-07,2012,12,winter,0.333,2,NM,other
2012-01-27 20:30:00,medina,tn,us,sphere,60,Bright&#44 fast moving white light with red/orange pulsating edges moving over Medina Tennessee.,2/3/2012,35.8027778,-88.7747222,2012-01-27 20:30,2012-01-27,2012,1,winter,2.333,9,TN,round
2012-12-07 20:40:00,spokane valley,wa,us,unknown,300,unexplained experience in Spokane Valley.,12/20/2012,47.6733333,-117.2383333,2012-12-07 20:40,2012-12-07,2012,12,winter,0.333,2,WA,other
2012-01-27 20:45:00,american fork,ut,us,circle,0,Bright Blue Object With Red Flashing Lights Over Utah,2/3/2012,40.3769444,-111.795,2012-01-27 20:45,2012-01-27,2012,1,winter,2.333,9,UT,round
2012-01-27 20:45:00,american fork,ut,us,disk,360,Blue U.F.O. over American Fork Utah.,2/3/2012,40.3769444,-111.795,2012-01-27 20:45,2012-01-27,2012,1,winter,2.333,9,UT,round
2012-01-27 21:10:00,lehi,ut,us,disk,1800,A floating blue object with a pulsating red light in the center&#44 it was moving slowly horizontally for a while&#44 then it stopped and is,2/3/2012,40.3916667,-111.85,2012-01-27 21:10,2012-01-27,2012,1,winter,2.333,9,UT,round
2012-12-07 21:15:00,escondido,ca,us,rectangle,3,LARGE Ship of some sort.,12/20/2012,33.1191667,-117.0855556,2012-12-07 21:15,2012-12-07,2012,12,winter,0.333,2,CA,changing
2012-12-07 21:25:00,kingston,ny,us,light,300,Two Lights seen over Hudson River in Kingston&#44 NY on 32 South.,12/12/2013,41.9269444,-73.9977778,2012-12-07 21:25,2012-12-07,2012,12,winter,0.333,2,NY,light
2012-12-07 21:30:00,wellington,fl,us,oval,30,Orange orb over Wellington&#44 FL.,12/20/2012,26.6583333,-80.2416667,2012-12-07 21:30,2012-12-07,2012,12,winter,0.333,2,FL,round
2012-01-27 21:40:00,bremerton,wa,us,triangle,900,My children saw a triangle of bright white lights flashing.  Then they separated.  As they separated they changed color between red and,2/3/2012,47.5675,-122.6313889,2012-01-27 21:40,2012-01-27,2012,1,winter,2.333,9,WA,triangle
2012-01-27 21:50:00,lake mary,fl,us,fireball,600,Orange fireballs over central Florida,2/3/2012,28.7586111,-81.3180556,2012-01-27 21:50,2012-01-27,2012,1,winter,2.333,9,FL,light
2012-12-07 22:00:00,blum,tx,us,triangle,3600,Triangle multicolored lights and bright white orbs in sky for several months now. Recently had even closer encounter. ((Sirius??  PD)),12/20/2012,32.1425,-97.3969444,2012-12-07 22:00,2012-12-07,2012,12,winter,0.333,2,TX,triangle
2012-01-27 22:00:00,gloucester,va,us,unknown,60,Large white light,2/3/2012,37.4136111,-76.5258333,2012-01-27 22:00,2012-01-27,2012,1,winter,2.333,9,VA,other
2012-12-07 23:00:00,connersville,in,us,cylinder,1740,December 7&#44 2012 Cylinder shaped&#44 transparent object appeared&#44 hazy gray color slow/fast movement.,8/30/2013,39.6411111,-85.1411111,2012-12-07 23:00,2012-12-07,2012,12,winter,0.333,2,IN,cigar
2013-12-07 00:30:00,watchung,nj,us,oval,0,3  objects moving unconvetionally and disappearing thereaffter.,12/12/2013,40.6377778,-74.4513889,2013-12-07 00:30,2013-12-07,2013,12,winter,5.667,67,NJ,round
2013-12-07 01:00:00,laramie,wy,us,sphere,1800,Bright orange sphere sitting in same spot for long time.,1/10/2014,41.3113889,-105.5905556,2013-12-07 01:00,2013-12-07,2013,12,winter,5.667,67,WY,round
2013-12-07 02:22:00,laguna beach,ca,us,circle,3,At 2:22 I was  looking up at sky light&#44 a big bright ball of light with entrails heading Northwest flew past at very fast speed&#44 it was,12/12/2013,33.5422222,-117.7822222,2013-12-07 02:22,2013-12-07,2013,12,winter,5.667,67,CA,round
2013-12-07 02:45:00,charleston (james island),sc,us,other,60,It looks like a beefed (or bulky)up amazon drone&#44 30-50mph&#44 4small roaders surrounding a central body&#44 all black&#44 and deffintly unmaned,12/12/2013,32.7763889,-79.9311111,2013-12-07 02:45,2013-12-07,2013,12,winter,5.667,67,SC,other
2013-12-07 07:00:00,boca raton,fl,us,fireball,120,Orange fireball or rocket.,12/12/2013,26.3583333,-80.0833333,2013-12-07 07:00,2013-12-07,2013,12,winter,5.667,67,FL,light
2013-12-07 10:00:00,grand rapids,mi,us,circle,1,Circle craft captured in 2 of 3 pictures&#44 near Grand Rapids&#44 MI.,12/23/2013,42.9633333,-85.6680556,2013-12-07 10:00,2013-12-07,2013,12,winter,5.667,67,MI,round
2013-12-07 16:00:00,groton,ma,us,light,300,Lights changing direction and disappeared,12/23/2013,42.6111111,-71.575,2013-12-07 16:00,2013-12-07,2013,12,winter,5.667,67,MA,light
2013-12-07 16:00:00,olympia,wa,us,other,480,Fast moving light with trail&#44 like a comet but not a comet.,12/12/2013,47.0380556,-122.8994444,2013-12-07 16:00,2013-12-07,2013,12,winter,5.667,67,WA,other
2013-12-07 18:30:00,miami,fl,us,fireball,60,Orange fireball flared out to a white dot east to west southern sky.,12/12/2013,25.7738889,-80.1938889,2013-12-07 18:30,2013-12-07,2013,12,winter,5.667,67,FL,light
2013-12-07 18:30:00,rutland,vt,us,circle,180,The object changed from orange to white light then back to orange.,12/12/2013,43.6105556,-72.9730556,2013-12-07 18:30,2013-12-07,2013,12,winter,5.667,67,VT,round
2013-12-07 18:30:00,vacaville,ca,us,sphere,1360,Four military planes monitoring three UFO&#39s hovering diagonally in stationary position.,12/12/2013,38.3566667,-121.9866667,2013-12-07 18:30,2013-12-07,2013,12,winter,5.667,67,CA,round
2013-12-07 18:45:00,bonita springs,fl,us,light,15,Several orange colored lights in west sky of Bonita Springs&#44 there 1 moment and gone the next,12/12/2013,26.3394444,-81.7788889,2013-12-07 18:45,2013-12-07,2013,12,winter,5.667,67,FL,light
2013-01-27 18:50:00,lakewood,co,us,triangle,60,Triangular&#44 dimly-lit craft that made no noise and flew slowly.,2/4/2013,39.7047222,-105.0808333,2013-01-27 18:50,2013-01-27,2013,1,winter,1.0,4,CO,triangle
2013-12-07 19:00:00,oroville,ca,us,formation,300,4 large wing span aircraft flying slowly in straight line eqidistance apart with flashing red and white lights.,12/12/2013,39.5138889,-121.5552778,2013-12-07 19:00,2013-12-07,2013,12,winter,5.667,67,CA,changing
2013-12-07 19:15:00,mertztown,pa,us,fireball,600,Orange slow moving lights in sky coming in and out of organized formation.,12/12/2013,40.5058333,-75.6658333,2013-12-07 19:15,2013-12-07,2013,12,winter,5.667,67,PA,light
2013-12-07 19:30:00,natick,ma,us,unknown,2700,A big UFO flashed in red and green lights floating in the sky far away in the southeast direction probably over south Boston. There wer,12/12/2013,42.2833333,-71.35,2013-12-07 19:30,2013-12-07,2013,12,winter,5.667,67,MA,other
2013-12-07 20:00:00,levittown,pa,us,light,1200,ON DEC 7&#44 2013 SAW SEVERAL WHITE LIGHTS NO NOISE. TRAVELING IN GROUPS UP TO 13.,12/12/2013,40.155,-74.8291667,2013-12-07 20:00,2013-12-07,2013,12,winter,5.667,67,PA,light
2013-12-07 20:03:00,jacksonville,fl,us,flash,2,A flash of light that went into a cresent shape before disappearing was seen heading south bound @10:03 pm approx 20 seconds later the,12/12/2013,30.3319444,-81.6558333,2013-12-07 20:03,2013-12-07,2013,12,winter,5.667,67,FL,light
2013-12-07 20:30:00,gilbert,az,us,light,600,Object streaking across sky similar to falling star&#44 It stopped and dropped 4 other objects that moved in formation.,12/12/2013,33.3527778,-111.7883333,2013-12-07 20:30,2013-12-07,2013,12,winter,5.667,67,AZ,light
2013-12-07 20:45:00,garden grove,ca,us,light,600,I was driving east on Highway 22 at Beach Blvd. It was hovering over the Brookhurst area  it all of a sudden flew over highway 22 in an,12/12/2013,33.7738889,-117.9405556,2013-12-07 20:45,2013-12-07,2013,12,winter,5.667,67,CA,light
2013-01-27 21:00:00,kelso,wa,us,other,120,Strange humanoid encounter. No crafts seen.,2/18/2013,46.1469444,-122.9072222,2013-01-27 21:00,2013-01-27,2013,1,winter,1.0,4,WA,other
2013-01-27 21:00:00,scranton,pa,us,light,3,Solid dull white light with a small trail traveling across the sky.,2/4/2013,41.4088889,-75.6627778,2013-01-27 21:00,2013-01-27,2013,1,winter,1.0,4,PA,light
2013-12-07 21:15:00,roscoe,il,us,circle,5,Orange globe moving in the sky.,12/12/2013,42.4133333,-89.0091667,2013-12-07 21:15,2013-12-07,2013,12,winter,5.667,67,IL,round
2013-12-07 21:24:00,yuba city,ca,us,circle,300,West of Yuba City multiple witnesses scene 4 orange circular objects hovering in the sky for approximately 5 min..,12/12/2013,39.1405556,-121.6158333,2013-12-07 21:24,2013-12-07,2013,12,winter,5.667,67,CA,round
2013-01-27 21:25:00,washington,nc,us,disk,60,An incredible sight of a saucer flying through the night sky with a reddish/orange vapor trail that dissappeared.,2/4/2013,35.5463889,-77.0525,2013-01-27 21:25,2013-01-27,2013,1,winter,1.0,4,NC,round
2013-12-07 21:40:00,jupiter,fl,us,diamond,120,Fiery red-orange diamond shaped object over Jupiter&#44 Florida.,1/10/2014,26.9338889,-80.0944444,2013-12-07 21:40,2013-12-07,2013,12,winter,5.667,67,FL,triangle
2013-12-07 22:00:00,napa,ca,us,light,300,4-5 lights flying slowly in a straight line.,12/12/2013,38.2972222,-122.2844444,2013-12-07 22:00,2013-12-07,2013,12,winter,5.667,67,CA,light
2013-01-27 22:57:00,old bridge,nj,us,light,5,Greenish/Blue light object in the sky.,2/4/2013,40.4147222,-74.3658333,2013-01-27 22:57,2013-01-27,2013,1,winter,1.0,4,NJ,light
2013-12-07 23:14:00,fayetteville,nc,us,circle,50,I was watching a movie on my smartphone&#44 suddenly the movie stopped playing to buffer. As I was waiting for it to continue I noticed 3,12/12/2013,35.0525,-78.8786111,2013-12-07 23:14,2013-12-07,2013,12,winter,5.667,67,NC,round
2013-01-27 23:40:00,long beach,ca,us,light,60,3 Whitish-yellow lights in the shape of a triangle at 1st glance i thought it was a shooting star but it kept going fast and silent.,2/4/2013,33.7669444,-118.1883333,2013-01-27 23:40,2013-01-27,2013,1,winter,1.0,4,CA,light
2013-01-28 00:00:00,new york city (brooklyn),ny,us,light,1800,Disc-light 30 minutes. (picture),2/4/2013,40.7141667,-74.0063889,2013-01-28 00:00,2013-01-28,2013,1,winter,0.333,2,NY,light
2014-01-27 00:02:00,athens,tn,us,oval,45,Oval shaped&#44 bright lights&#44 brighter then street lights&#44 disappeared as fast as appeared.,1/30/2014,35.4427778,-84.5930556,2014-01-27 00:02,2014-01-27,2014,1,winter,0.0,0,TN,round
2014-01-27 01:00:00,alameda,ca,us,diamond,5,Bright white elongated diamond shape in night sky.,1/30/2014,37.7652778,-122.2405556,2014-01-27 01:00,2014-01-27,2014,1,winter,0.0,0,CA,triangle
2014-01-27 02:25:00,rancho palos verdes,ca,us,light,0,Different color lights changing patterns and colors for the 15 minutes.  High and far away and no sounds.,1/30/2014,33.7444444,-118.3861111,2014-01-27 02:25,2014-01-27,2014,1,winter,0.0,0,CA,light
2014-01-27 04:00:00,englewood,fl,us,changing,5,Orangish oval shape that slowly disappeared in sky seen by two friends.,1/30/2014,26.9616667,-82.3527778,2014-01-27 04:00,2014-01-27,2014,1,winter,0.0,0,FL,changing
2014-01-27 07:00:00,seattle,wa,us,fireball,0,Noticed two bright whitish amber lights above the magnolia neighborhood of Seattle&#44 one light got dimm and suddenly a third light appea,1/30/2014,47.6063889,-122.3308333,2014-01-27 07:00,2014-01-27,2014,1,winter,0.0,0,WA,light
2014-01-27 08:00:00,sarasota,fl,us,fireball,180,6-7 red fireballs&#44 seen moving through the sky over Sarasota&#44  Florida.,1/30/2014,27.3361111,-82.5308333,2014-01-27 08:00,2014-01-27,2014,1,winter,0.0,0,FL,light
2014-01-27 15:30:00,chillicothe,oh,us,circle,90,White round object followed by 2 fighter jets.,1/30/2014,39.3330556,-82.9825,2014-01-27 15:30,2014-01-27,2014,1,winter,0.0,0,OH,round
2014-01-27 17:35:00,longview,wa,us,fireball,180,Driving home just after sundown I drove around a corner to see a number of lights (9-12)&#44 red-orange in color&#44 ascending to the sky. Af,1/30/2014,46.1383333,-122.9369444,2014-01-27 17:35,2014-01-27,2014,1,winter,0.0,0,WA,light
2014-01-27 19:30:00,highfill,ar,us,triangle,900,Triangular craft 3 green lights visible.,1/30/2014,36.2613889,-94.3575,2014-01-27 19:30,2014-01-27,2014,1,winter,0.0,0,AR,triangle
2014-01-27 20:15:00,midvale,ut,us,other,5,At 20:00 hrs (8:00 mst just to be sure on time accuracy)&#44 I was told by wife to go get gas in her vehicle. I came upon the stop sign co,1/30/2014,40.6111111,-111.8991667,2014-01-27 20:15,2014-01-27,2014,1,winter,0.0,0,UT,other
2014-01-27 21:05:00,tucson,az,us,other,120,Flew low over Tucson from the north to the south Below flying aircraft bright red and absolutely no noise. No flashing. Just steady red,1/30/2014,32.2216667,-110.9258333,2014-01-27 21:05,2014-01-27,2014,1,winter,0.0,0,AZ,other
1973-01-28 23:38:00,glendora,ca,us,disk,600,An illuminated Saucer hovers over my back patio. The Object rises beyond a neighboring house to the South. After hovering for five min&#39,12/16/1999,34.1361111,-117.8644444,1973-01-28 23:38,1973-01-28,1973,1,winter,3.0,15,CA,round
1979-12-08 20:30:00,albuquerque,nm,us,circle,600,The night when I saw the disk UFO&#33,2/1/2007,35.0844444,-106.6505556,1979-12-08 20:30,1979-12-08,1979,12,winter,2.0,7,NM,round
1980-12-08 19:30:00,artesia,ca,us,disk,0,Cerritos/Artesia 1980 silent black disc with firey rim observed at dusk,10/31/2008,33.8658333,-118.0822222,1980-12-08 19:30,1980-12-08,1980,12,winter,2.0,7,CA,round
1986-01-28 13:00:00,clarkton,nc,us,cigar,7,Low flying&#44 large cigar shaped craft close-up view the day of the Challenger disaster in 1986.,11/21/2010,34.4872222,-78.6563889,1986-01-28 13:00,1986-01-28,1986,1,winter,3.667,22,NC,cigar
1992-12-08 21:00:00,exeter,nh,us,diamond,2,I saw three diamond shaped lights in Exeter NH back in the 90&#39s.,6/3/2003,42.9813889,-70.9483333,1992-12-08 21:00,1992-12-08,1992,12,winter,3.0,15,NH,triangle
1994-12-08 02:45:00,mccall,id,us,fireball,10,Couple awakened by bright lights illuminating home.  Neighbors saw same obj. hovering overhead.  Power failure reptd.,11/20/2001,44.9111111,-116.0977778,1994-12-08 02:45,1994-12-08,1994,12,winter,1.667,6,ID,light
1995-01-28 10:53:00,burbank,ca,us,unknown,15,Two tennis players witness very bright object streak across sky at high altitude.  No visible wings. Good rept.,11/2/1999,34.1808333,-118.3080556,1995-01-28 10:53,1995-01-28,1995,1,winter,4.667,39,CA,other
1996-12-08 00:05:00,jonesburg,mo,us,light,600,My wife and I were driving up Hwy. I-70 on our way back from St.Louis. Half way home&#44 (around Warrenton) we spotted a strange white lig,3/7/1998,38.8533333,-91.3058333,1996-12-08 00:05,1996-12-08,1996,12,winter,0.0,0,MO,light
1996-01-29 00:00:00,chandler,az,us,unknown,0,Serious-minded woman calls to report vivid vision of &quot;aliens&quot; during prior night.  Awakes in a.m. w/ several bizarre phy. anomalies.,11/2/1999,33.3061111,-111.8405556,1996-01-29 00:00,1996-01-29,1996,1,winter,3.0,15,AZ,other
1997-12-08 19:40:00,east wenatchee,wa,us,light,300,It was a ball of light that was orange in the center with a red haze around it. When it passed overhead it broke in two and continued o,1/28/1999,47.4158333,-120.2919444,1997-12-08 19:40,1997-12-08,1997,12,winter,0.0,0,WA,light
1997-12-09 00:00:00,wenatchee,wa,us,light,300,Our newspaper did a story on this site and picked out stories from our area. One incident caught my attention as I believe that it was,4/25/2002,47.4236111,-120.3091667,1997-12-09 00:00,1997-12-09,1997,12,winter,3.0,15,WA,light
1998-12-08 18:30:00,de leon,tx,us,light,300,my daughter and I were returnung from town which is about six miles from our house when we saw three round orange colored lights in the,11/17/1999,32.1108333,-98.5355556,1998-12-08 18:30,1998-12-08,1998,12,winter,1.667,6,TX,light
1998-12-08 20:00:00,vilonia (just south of),ar,us,circle,300,I was talking to some friends outside. I saw an arch of light shaped object moving south slowly&#44 I had to use binoculars to see the arc,9/28/2002,35.0838889,-92.2077778,1998-12-08 20:00,1998-12-08,1998,12,winter,1.667,6,AR,round
